...1,X.3,X.2,site_code,X.1,X,sample_id,sample_collection_date_time,Week_date,ammonia_mg_l,ophosph_mg_l,GI_ND,GI_lower_LOQ,GII_ND,GII_lower_LOQ,GI_per_litre,GII_per_litre,Log10_GI,Log10_GII,Log10_NoV,Log10_GI_norm,Log10_GII_norm,Log10_NoV_norm,site_name,site_type,water_company_name,catchment_population_ons_mid_2019,grab_compo_ind,region,collection_date,week_beginning,avg_Log10_NoV,date,imd,bame,school_den,carehome_den,prop_agri,prop_urb,mob_7day,temp_2,temp_3,temp_1,temp_4,temp_5,rain_1,rain_2,rain_3,rain_4,rain_5,lockdown_NA,lockdown_step3,lockdown_step4,lockdown_planB,lockdown_lifting,lockdown_planA,scale_school_den,scale_carehome_den,scale_imd,scale_bame,scale_mob_7day,scale_prop_agri,scale_prop_urb,row_id,Easting,Northing,fold.x,stacked_pred,fold.y,Bias,week,ci_lower,ci_upper
1707,1789,1789,UKENSO_SW_TP000028,2239,2245,2107091-19,09/08/2021 09:40,05/08/2021,19,1.5,FALSE,FALSE,FALSE,FALSE,205877.9432,221062.2313,5.313609821,5.344514549,5.630367023,5.421752274,5.452657003,5.738509477,DOVERFOLKSTONE STW,SEWAGE TREATMENT PLANT,Southern Water,113022,Composite,South East,2021-08-09,2021-08-09,5.738509477,2021-08-09,26.7166923076923,0.0746302958297516,84.0544318805188,59.2804940631028,0.130718908216135,0.802384959354967,-20.9777827774341,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0.298677975042497,2.42037912663125,0.52835254759419,-0.568455027820915,0.332765808082313,-0.0428047921135723,0.890763832214569,801,628575,139968,3,5.719019953444752,3,0.019489523555248134,12,4.162206198592609,6.147762649408093
1708,1790,1790,UKENSO_SW_TP000030,2261,2267,2107074-06,09/08/2021 07:35,05/08/2021,42,3.5,FALSE,FALSE,FALSE,FALSE,92829.24933,658083.3271,4.967684839,5.818280888,5.875589378,4.950641588,5.801237637,5.858546127,MAIDSTONE AND AYLESFORD STW,SEWAGE TREATMENT PLANT,Southern Water,119927,Composite,South East,2021-08-09,2021-08-09,5.858546127,2021-08-09,17.7310686036283,0.102206499440049,70.8764498403195,24.1813770043443,0.115383495344382,0.733799323794027,-27.8998403555133,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-0.2865662518263,-0.274065318734958,-0.6708124337138,-0.332640726413236,-0.406266314579311,-0.162026985638072,0.525526147592325,802,571975,159382,9,5.476270149880609,9,0.38227597711939154,12,4.162206198592609,6.147762649408093
1709,1791,1791,UKENSO_SW_TP000033,2287,2293,2107097-25,09/08/2021 13:45,05/08/2021,18,1.700000048,FALSE,FALSE,FALSE,FALSE,284655.5682,213127.5642,5.454319684,5.328639621,5.697040176,5.78419844,5.658518377,6.026918932,CANTERBURY STW,SEWAGE TREATMENT PLANT,Southern Water,67623,Composite,South East,2021-08-09,2021-08-09,6.026918932,2021-08-09,15.7860392487102,0.149894158872372,68.0241929521021,26.6181624595182,0.207043314916705,0.678834476415413,-29.274598203531,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-0.413237154266742,-0.0870012674298814,-0.930383852109494,0.0751540612130537,-0.553042067179765,0.550564506932749,0.232822968158451,803,616939,159720,8,5.502621861274837,8,0.5242970707251633,12,4.162206198592609,6.147762649408093
1711,1793,1793,UKENSO_SW_TP000090,2327,2333,2107088-41,09/08/2021 10:15,05/08/2021,31,1.600000024,FALSE,FALSE,FALSE,FALSE,51326.60878,288030.5251,4.710342571,5.459438516,5.530656983,4.690927242,5.440023188,5.511241655,LITTLEHAMPTON AND BOGNOR STW,SEWAGE TREATMENT PLANT,Southern Water,128691,Composite,South East,2021-08-09,2021-08-09,5.511241655,2021-08-09,18.6765444115697,0.0381425130429199,41.183921175529,64.4955746711114,0.0602728701600723,0.87636807850621,-21.5714285714286,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-1.60523408193833,2.82072381202211,-0.544635162452772,-0.880475533956824,0.269385331064287,-0.59047385406783,1.28474462599059,804,499695,103145,9,5.249446430060371,9,0.2617952249396289,12,4.162206198592609,6.147762649408093
1713,1795,1795,UKENSW_SWS_TP000002,2373,2379,2107052-48,09/08/2021 06:10,05/08/2021,20,2.200000048,FALSE,FALSE,FALSE,FALSE,26938.81527,76822.0655,4.430378492,4.88548598,5.01603365,4.932132682,5.38724017,5.517787839,BARNSTAPLE STW,SEWAGE TREATMENT PLANT,South West Water,41462,Composite,South West,2021-08-09,2021-08-09,5.517787839,2021-08-09,16.6438464627652,0.0354198623220033,24.118469924268,7.2355409772804,0.589197319612284,0.165435641803847,-22.4285714285714,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-2.36312377956007,-1.57494173903839,-0.815906281527177,-0.903757925790133,0.177872641666186,3.52154670904225,-2.50116936285491,805,253327,134309,2,5.977070645077498,2,-0.45928280607749805,12,4.162206198592609,6.147762649408093
1715,1797,1797,UKENSW_SWS_TP000024,2404,2410,2107063-48,09/08/2021 12:10,05/08/2021,34,3,FALSE,FALSE,FALSE,FALSE,38079.44353,354769.688,4.580690593,5.549946506,5.594225797,4.948057564,5.917313477,5.961592768,EXMOUTH STW,SEWAGE TREATMENT PLANT,South West Water,42894,Composite,South West,2021-08-09,2021-08-09,5.961592768,2021-08-09,15.8351812986188,0.0197272810902524,34.9699258637572,37.3012542546743,0.265114287940927,0.275705475309499,-17.4285714285714,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-1.88120235013831,0.733104756850086,-0.923825662349841,-1.03795098342577,0.711696663155108,1.00202602557254,-1.91395167005538,806,302457,80397,5,6.323696661064194,5,-0.36210389306419355,12,4.162206198592609,6.147762649408093
1716,1798,1798,UKENSW_SWS_TP000025,2431,2437,2107059-47,09/08/2021 12:45,05/08/2021,26,3.299999952,FALSE,FALSE,FALSE,FALSE,297719.3947,648760.6051,5.473807127,5.81208447,5.976111441,5.845398469,6.183675812,6.347702783,FALMOUTH STW,SEWAGE TREATMENT PLANT,South West Water,37395,Composite,South West,2021-08-09,2021-08-09,6.347702783,2021-08-09,18.3731607725582,0.0366563755582834,32.0898515844364,10.6966171948121,0.109685885062009,0.16035245949887,-26.5714285714286,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-2.0091086441205,-1.30924623525391,-0.585122840079405,-0.893184044442453,-0.264438690424636,-0.206321951896428,-2.52823872979156,807,182302,32206,8,6.157357747759547,8,0.190345035240453,12,4.162206198592609,6.147762649408093
1717,1799,1799,UKENSW_SWS_TP000051,2454,2460,2107054-48,09/08/2021 10:25,05/08/2021,32,11,FALSE,FALSE,FALSE,FALSE,582124.9759,558433.4514,5.765016233,5.746971426,6.057117538,5.80796768,5.789922873,6.100068985,NEWTON ABBOT  TEIGNMOUTH STW,SEWAGE TREATMENT PLANT,South West Water,71430,Composite,South West,2021-08-09,2021-08-09,6.100068985,2021-08-09,18.9761478540598,0.0223973261192279,9.79980400391992,4.19991600167997,0.472989597374572,0.296720650882406,-27.7142857142857,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-2.99902664699332,-1.80797674217048,-0.504651966144323,-1.01511844229237,-0.386455609622103,2.61811230753453,-1.80203998467982,808,288249,72051,1,5.819887093634238,1,0.2801818913657623,12,4.162206198592609,6.147762649408093
1718,1800,1800,UKENSW_SWS_TP000055,2460,2466,2107056-47,09/08/2021 09:45,05/08/2021,66,7.599999905,FALSE,FALSE,FALSE,FALSE,19748.03127,193736.1938,4.295523806,5.287210763,5.329365789,4.72612429,5.717811247,5.759966273,PAR STW,SEWAGE TREATMENT PLANT,South West Water,25703,Grab,South West,2021-08-09,2021-08-09,5.759966273,2021-08-09,18.7221039292609,0.0151033541958403,54.4683499980547,23.3435785705949,0.310459753572494,0.133924393343984,-26.5714285714286,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-1.01526247233102,-0.338380364961719,-0.538555074973051,-1.07749188999054,-0.264438690424636,1.35455555472158,-2.66897557085907,809,206629,52671,7,6.147257644231701,7,-0.38729137123170077,12,4.162206198592609,6.147762649408093
1720,1802,1802,UKENSW_SWS_TP000059,2515,2521,2107072-48,09/08/2021 07:20,05/08/2021,25,3.0999999049999998,FALSE,FALSE,FALSE,FALSE,86246.98545,459698.814,4.935743924,5.662473383,5.737149529,4.924906513,5.651635972,5.726312118,PLYMPTON STW,SEWAGE TREATMENT PLANT,South West Water,106232,Composite,South West,2021-08-09,2021-08-09,5.726312118,2021-08-09,20.10119011941,0.02431799058107,12.2373672716319,6.58935160780179,0.171107153012162,0.329239603604743,-25.3564750250437,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-2.89077260432548,-1.62454758394701,-0.354510881726421,-0.99869413114685,-0.134724412813957,0.271185784955018,-1.62886746974273,810,252334,56403,2,5.580219900053808,2,0.1460922179461921,12,4.162206198592609,6.147762649408093
1722,1804,1804,UKENSW_SWS_TP000075,2547,2553,2107051-48,09/08/2021 09:20,05/08/2021,24,2.299999952,FALSE,FALSE,FALSE,FALSE,165768.8804,478453.31,5.219503004,5.679839563,5.80903568,5.127838273,5.588174832,5.717370949,TORQUAY PAIGNTON BRIXHAM STW,SEWAGE TREATMENT PLANT,South West Water,132190,Composite,South West,2021-08-09,2021-08-09,5.717370949,2021-08-09,16.8981211711353,0.0205322308656615,6.80838187457448,4.53892124971632,0.444499983255358,0.226355615984349,-21.6406010457643,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-3.13187798386618,-1.78195241779809,-0.781972373770521,-1.03106756061533,0.262000145379034,2.39662532727751,-2.17675346825897,811,289699,56301,7,5.851130919090547,7,-0.13375997009054696,12,4.162206198592609,6.147762649408093
1723,1805,1805,UKENSW_WXW_TP000004,2584,2590,2107274-16,09/08/2021 05:15,05/08/2021,8,0.899999976,FALSE,FALSE,FALSE,FALSE,36596.64243,92347.37693,4.563441243,4.965424564,5.110401204,4.296076029,4.69805935,4.84303599,BRISTOL STW,SEWAGE TREATMENT PLANT,Wessex Water,715693,Composite,South West,2021-08-09,2021-08-09,4.84303599,2021-08-09,20.4838888648678,0.144339749286798,76.0102446160574,24.5915497287245,0.215595651142654,0.526753282595162,-34.5710237615262,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-0.0585705127772912,-0.242577699915464,-0.303438307461383,0.0276562535139131,-1.11851390535691,0.617052986450297,-0.577051907990237,812,353294,179291,10,4.449144235598112,10,0.3938917544018876,12,4.162206198592609,6.147762649408093
1724,1806,1806,UKENSW_WXW_TP000005,2586,2592,2107055-42,09/08/2021 07:35,05/08/2021,19,2,FALSE,FALSE,FALSE,FALSE,379932.6497,151748.1153,5.579706617,5.181123306,5.725650949,5.765442739,5.366859428,5.911387071,BATH STW,SEWAGE TREATMENT PLANT,Wessex Water,108309,Composite,South West,2021-08-09,2021-08-09,5.911387071,2021-08-09,11.5412280482091,0.0946612127475016,93.2517150006001,27.6985292080991,0.442786055299503,0.362178982323899,-34.1246487327179,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0.707136328718019,-0.00406504485200444,-1.49686973128143,-0.397163259517079,-1.07085676276277,2.38330072675004,-1.45345606882934,813,369299,168221,7,5.720332690209148,7,0.19105438079085246,12,4.162206198592609,6.147762649408093
1725,1807,1807,UKENSW_WXW_TP000038,2627,2633,2107090-21,09/08/2021 06:55,05/08/2021,33,6.800000191,FALSE,FALSE,FALSE,FALSE,35868.0302,154705.4903,4.554707527,5.189505727,5.280062557,4.38345128,5.01824948,5.10880631,BOURNEMOUTH HOLDENHURST STW,SEWAGE TREATMENT PLANT,Wessex Water,159404,Composite,South West,2021-08-09,2021-08-09,5.10880631,2021-08-09,20.3207655405713,0.106208412303084,47.6775990564854,52.6962936940102,0.0791978049877513,0.74200078404166,-28.9332299280415,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-1.31684489766244,1.91493159409132,-0.32520772320516,-0.298418891550565,-0.516595950053656,-0.443345618177942,0.569201216385779,814,413049,95051,9,5.469631094812929,9,-0.36082478481292846,12,4.162206198592609,6.147762649408093
1726,1808,1808,UKENSW_WXW_TP000086,2646,2652,2107064-34,09/08/2021 09:20,05/08/2021,45,1.100000024,FALSE,FALSE,FALSE,FALSE,42653.89285,118527.6012,4.629958674,5.073819495,5.207315177,4.8769206,5.320781421,5.454277103,TAUNTON STW,SEWAGE TREATMENT PLANT,Wessex Water,81593,Composite,South West,2021-08-09,2021-08-09,5.454277103,2021-08-09,17.2733738658314,0.0501557280579483,94.3708406358389,52.7005993161178,0.59079408876371,0.342431832146482,-30.7142857142857,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0.756837551193997,1.91526212262149,-0.731893502738174,-0.777746095689574,-0.706750022515457,3.53396048116415,-1.55861516445774,815,328049,124551,4,5.472892554186558,4,-0.01861545118655794,12,4.162206198592609,6.147762649408093
1727,1809,1809,UKENSW_WXW_TP000100,2673,2679,2107061-41,09/08/2021 10:15,05/08/2021,24,2.9000000950000002,FALSE,FALSE,FALSE,FALSE,33874.44398,99367.97016,4.529872175,4.997246418,5.124642493,4.682978074,5.150352317,5.277748391,WESTON SUPER MARE STW,SEWAGE TREATMENT PLANT,Wessex Water,85578,Composite,South West,2021-08-09,2021-08-09,5.277748391,2021-08-09,23.0878994058646,0.0395523355527128,82.965248077777,73.6170511112669,0.440123386806932,0.416207533641034,-25.3607410004181,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0.250306492169843,3.52094973185284,0.0440766068687085,-0.868419621005431,-0.135179868839945,2.36260032689985,-1.1657389276937,816,331469,156981,4,5.89294388148773,4,-0.6151954904877295,12,4.162206198592609,6.147762649408093
1728,1810,1810,UKENSW_WXW_TP000101,2684,2690,2107272-02,09/08/2021 09:00,05/08/2021,24,2.5,FALSE,FALSE,FALSE,FALSE,73945.74405,328038.8256,4.868913183,5.515925248,5.604209383,5.097566369,5.744578435,5.832862569,WEYMOUTH STW,SEWAGE TREATMENT PLANT,Wessex Water,73402,Composite,South West,2021-08-09,2021-08-09,5.832862569,2021-08-09,23.9019520599914,0.0264873756535193,72.205117026784,28.6095746709899,0.377474518662718,0.325453078694022,-28.7142857142857,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-0.227559129344549,0.0658729362901637,0.152714968313577,-0.980142918203497,-0.493220413919888,1.8755488503962,-1.64903177353383,817,366380,76721,4,5.9871448457408345,4,-0.15428227674083406,12,4.162206198592609,6.147762649408093
1730,1812,1812,UKENTH_TWU_TP000013,2731,2737,2106580-50,09/08/2021 09:30,05/08/2021,40,3,FALSE,FALSE,FALSE,FALSE,26609.04018,139130.5195,4.425029209,5.143422407,5.219426181,4.474462527,5.192855724,5.268859498,BASINGSTOKE WILDMOOR BASINGST STW,SEWAGE TREATMENT PLANT,Thames Water,113440,Grab,South East,2021-08-09,2021-08-09,5.268859498,2021-08-09,14.3138777913431,0.138021852035867,61.7066290550071,24.6826516220028,0.00924608981944375,0.791821887493723,-29.2857142857143,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-0.693804982282515,-0.23558410546421,-1.12684928674677,-0.0263704191799834,-0.554228873518622,-0.98717166270056,0.834512521316222,818,467999,155201,10,5.657988700101621,10,-0.3891292021016204,12,4.162206198592609,6.147762649408093
1731,1813,1813,UKENTH_TWU_TP000014,2746,2752,2106783-15,09/08/2021 09:00,05/08/2021,17,2.0999999049999998,FALSE,FALSE,FALSE,FALSE,92579.38305,89450.42039,4.966514282,4.951582386,5.2601425,3.673513311,3.658581415,3.967141529,LONDON Becton STW,SEWAGE TREATMENT PLANT,Thames Water,3031194,Composite,London,2021-08-09,2021-08-09,3.967141529,2021-08-09,24.9852167295064,0.437642504841635,61.3619583570039,9.03934225259089,0.00336143619441778,0.875831264626114,-41.3122175646924,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-0.709112070694221,-1.43646981341506,0.297280676822275,2.53579643769372,-1.83823614248538,-1.03292076115488,1.28188594199596,819,545469,181671,10,3.8035495604974816,10,0.16359196850251845,12,4.162206198592609,6.147762649408093
1732,1814,1814,UKENTH_TWU_TP000015,2766,2772,2106799-18,09/08/2021 10:00,05/08/2021,25,2.700000048,FALSE,FALSE,FALSE,FALSE,53725.98262,219905.3857,4.730184367,5.342235866,5.437165882,4.367152464,4.979203962,5.074133979,LONDON Beddington STW,SEWAGE TREATMENT PLANT,Thames Water,411084,Grab,London,2021-08-09,2021-08-09,5.074133979,2021-08-09,19.8060538479411,0.403904584797663,75.1671191289371,42.0838563407965,0.0483953416236267,0.849904064325506,-39.1319058851752,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-0.0960143583037067,1.10024948028504,-0.393897917408679,2.24729102344059,-1.60545559271356,-0.682813396381242,1.1438163516352,820,529519,166319,9,4.983918182009493,9,0.09021579699050708,12,4.162206198592609,6.147762649408093
1734,1816,1816,UKENTH_TWU_TP000033,2808,2814,2106829-31,11/08/2021 08:30,05/08/2021,43,2.0999999049999998,FALSE,FALSE,FALSE,FALSE,13436.84744,22506.00538,4.128297386,4.352298418,4.555612545,4.136179417,4.360180449,4.563494575,CAMBERLEY CAMBERLEY SURREY STW,SEWAGE TREATMENT PLANT,Thames Water,112687,Grab,South East,2021-08-11,2021-08-09,4.563494575,2021-08-11,11.0061948012838,0.160284047548449,82.529484323835,30.1720695377461,0.00605864250804803,0.801930264283441,-37.5271778259533,1,2,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0.230953891711346,0.185820557980946,-1.56827191266347,0.164001836435374,-1.43412711551957,-1.01195185371246,0.888342453834461,821,485799,159501,3,5.403835833984155,3,-0.8403412589841546,12,4.162206198592609,6.147762649408093
1735,1817,1817,UKENTH_TWU_TP000050,2841,2847,2106828-40,11/08/2021 10:30,05/08/2021,46,4.5,FALSE,FALSE,FALSE,FALSE,2302.506623,33023.29248,3.362200888,4.518820371,4.548091995,3.264700513,4.421319996,4.45059162,LONDON Crawley STW,SEWAGE TREATMENT PLANT,Thames Water,119756,Grab,South East,2021-08-11,2021-08-09,4.45059162,2021-08-11,17.5029828001929,0.20507625203288599,70.1426233341127,18.3706870636962,0.0873605742265117,0.636349414744245,-36.5008749681114,1,2,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-0.319156046300957,-0.720132984998878,-0.701251334475862,0.547036519464156,-1.32455409175182,-0.379885751657368,0.00657813673127415,822,528799,140201,4,5.27504346085062,4,-0.8244518408506201,12,4.162206198592609,6.147762649408093
1737,1819,1819,UKENTH_TWU_TP000054,2867,2874,2106786-10,09/08/2021 10:00,05/08/2021,27,2.299999952,FALSE,FALSE,FALSE,FALSE,6341.270391,74849.11719,3.802176272,4.874186682,4.909504615,3.119018486,4.191028896,4.226346829,LONDON Deepham STW,SEWAGE TREATMENT PLANT,Thames Water,864311,Grab,London,2021-08-09,2021-08-09,4.226346829,2021-08-09,23.1964580988991,0.315981902075598,61.0891218554432,22.0985270348289,0.0479883013142545,0.849371326172781,-41.403791070696,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,-0.721228947688771,-0.433958900146046,0.0585641691560829,1.49543169222175,-1.84801296993272,-0.685977852333102,1.14097937202832,823,535659,193171,7,4.624965155012593,7,-0.3986183260125937,12,4.162206198592609,6.147762649408093
1738,1820,1820,UKENTH_TWU_TP000073,2908,2915,2106833-29,11/08/2021 09:00,05/08/2021,30,1.399999976,FALSE,TRUE,FALSE,FALSE,1140,13553.64165,3.056904851,4.132055999,4.167129444,3.264559502,4.33971065,4.374784095,GUILDFORD GUILDFORD SURREY STW,SEWAGE TREATMENT PLANT,Thames Water,83275,Grab,South East,2021-08-11,2021-08-09,4.374784095,2021-08-11,9.01242140523192,0.134838460484368,84.0588411888322,12.0084058841189,0.143623766359773,0.775603646549655,-38.1381896826513,1,2,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0.298873795785539,-1.20854450701727,-1.83434840506405,-0.0535927760146103,-1.49936167682356,0.0575215250109539,0.748145853972389,824,500299,151601,3,5.126777594265036,3,-0.7519934992650361,12,4.162206198592609,6.147762649408093
1739,1821,1821,UKENTH_TWU_TP000084,2917,2924,2106781-07,09/08/2021 08:00,05/08/2021,22,1.299999952,FALSE,FALSE,FALSE,FALSE,298637.6062,603430.1301,5.475144496,5.780626991,5.95523915,5.146886505,5.452369001,5.626981159,LONDON HOGSMILL Valley STW,SEWAGE TREATMENT PLANT,Thames Water,392219,Composite,London,2021-08-09,2021-08-09,5.626981159,2021-08-09,11.2644855451554,0.239259255356111,57.8758295748039,31.6149906047387,0.0156321920072274,0.905564262520881,-42.681662943496,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-0.86393370709348,0.296588890060397,-1.53380204999753,0.839348005214596,-1.98444471034986,-0.937524149636104,1.4402224685754,825,518999,168301,8,4.4430479113573424,8,1.1839332476426572,12,4.162206198592609,6.147762649408093
1740,1822,1822,UKENTH_TWU_TP000100,2935,2942,2106808-10,09/08/2021 10:05,05/08/2021,25,1.600000024,TRUE,TRUE,FALSE,TRUE,950,1630,2.977723605,3.212187604,3.411619706,2.95567277,3.190136769,3.389568871,LITTLE MARLOW STW,SEWAGE TREATMENT PLANT,Thames Water,170146,Grab,South East,2021-08-09,2021-08-09,3.389568871,2021-08-09,10.4845453397709,0.225290481944016,80.5190836105462,18.8073771937042,0.132611650080646,0.796702861398714,-36.6527630069615,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0.141670463675395,-0.686609711659081,-1.63788797798807,0.719895864874825,-1.34077038849482,-0.0280900375288881,0.860505071989265,826,487709,186961,2,5.390934988058328,2,-2.0013661170583283,12,4.162206198592609,6.147762649408093
1741,1823,1823,UKENTH_TWU_TP000102,2975,2982,2108695-08,09/08/2021 09:00,05/08/2021,29,2.299999952,FALSE,FALSE,FALSE,FALSE,195233.8544,191650.9743,5.290555128,5.282511031,5.5875817,4.510549103,4.502505006,4.807575675,LONDON Long Reach STW,SEWAGE TREATMENT PLANT,Thames Water,810350,Grab,South East,2021-08-09,2021-08-09,4.807575675,2021-08-09,16.9519146449613,0.245081799618335,82.8037267847227,15.9190473252298,0.0764482260152289,0.812068239678265,-39.7607170953434,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0.243133208431251,-0.908337351060031,-0.774793434148793,0.889138731560224,-1.67259049850742,-0.464721686700803,0.942330007200104,827,555599,176701,10,4.265151135492736,10,0.5424245395072642,12,4.162206198592609,6.147762649408093
1742,1824,1824,UKENTH_TWU_TP000103,2989,2996,2106810-16,11/08/2021 09:40,05/08/2021,59,NA,FALSE,FALSE,FALSE,FALSE,152427.8383,541628.6784,5.183064291,5.733701651,5.841394836,5.344744648,5.895382009,6.003075194,LUTON STW,SEWAGE TREATMENT PLANT,Thames Water,77593,Grab,East of England,2021-08-11,2021-08-09,6.003075194,2021-08-11,26.715617602484,0.494599867348195,132.743933086748,43.8183856791205,0.0335018286134871,0.732447363326983,-31.971673686554,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,2.46101583550872,1.23340362581946,0.52820912417769,3.02285987975842,-0.840994803301066,-0.798600125124956,0.518326580122468,828,512349,217841,9,6.057909280537995,9,-0.05483408653799504,12,4.162206198592609,6.147762649408093
1744,1826,1826,UKENTH_TWU_TP000113,3046,3053,2106597-49,09/08/2021 11:00,05/08/2021,21,2.200000048,FALSE,FALSE,FALSE,FALSE,171080.2832,244598.5827,5.23319996,5.388453936,5.618757944,4.111417417,4.266671392,4.496975401,LONDON Mogden STW,SEWAGE TREATMENT PLANT,Thames Water,1757742,Composite,London,2021-08-09,2021-08-09,4.496975401,2021-08-09,18.4420484540466,0.438231304880965,58.0858851867908,17.1811335224396,0.0179573255287766,0.883315055740944,-38.9499935674028,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,-0.854604977257477,-0.81145112061861,-0.575929522174603,2.54083148428336,-1.58603375970723,-0.91944784996327,1.32173922201038,829,515409,174721,7,3.8152902630694747,7,0.6816851379305255,12,4.162206198592609,6.147762649408093
